maximum_temperature,seasonal_normal_temperature,temp_deviation,relative_humidity,wind_speed,forecast_weather_data,heatwave_label
43.7,38.9,4.7,66.8,23.9,45.2,Heatwave
35.2,38.7,-3.5,65.4,5.5,35.6,Normal
34.1,36.9,-2.8,68.8,13.4,34.1,Normal
45.1,35.1,10.0,20.3,15.4,46.2,Severe Heatwave
46.3,39.2,7.1,50.1,9.6,47.0,Severe Heatwave
35.9,35.1,0.9,62.3,21.3,38.2,Normal
40.4,38.5,1.9,29.3,19.5,41.4,Normal
38.6,39.9,-1.2,59.0,18.6,38.8,Normal
39.7,37.2,2.5,25.0,24.9,38.5,Normal
34.7,36.2,-1.5,30.9,8.0,34.1,Normal
32.4,38.5,-6.1,48.5,18.9,31.0,Normal
35.5,39.1,-3.6,59.2,14.7,35.2,Normal
38.8,37.7,1.1,28.8,9.2,39.7,Normal
36.9,39.8,-3.0,31.1,5.7,36.9,Normal
36.0,35.3,0.8,32.3,22.6,37.0,Normal
34.8,37.5,-2.8,34.3,15.7,35.1,Normal
36.9,38.6,-1.7,33.6,21.0,36.5,Normal
43.3,39.3,4.0,43.7,14.5,43.4,Normal
37.8,35.9,1.9,59.2,7.1,38.2,Normal
40.0,39.0,1.0,46.3,9.8,40.1,Normal
41.8,37.8,4.1,66.6,10.8,42.0,Normal
39.7,37.0,2.7,63.2,24.4,38.9,Normal
41.7,35.7,6.1,27.6,2.1,41.3,Heatwave
38.7,39.3,-0.6,22.9,24.7,41.0,Normal
35.3,35.8,-0.5,72.7,24.6,36.5,Normal
33.0,36.5,-3.6,24.8,24.9,31.5,Normal
35.9,36.5,-0.5,28.9,13.0,33.6,Normal
43.7,39.4,4.4,21.3,24.2,43.8,Normal
43.9,38.4,5.5,57.7,11.1,44.8,Heatwave
43.3,39.0,4.4,54.9,2.6,42.8,Normal
31.0,36.3,-5.3,79.2,7.2,32.0,Normal
42.9,38.1,4.8,73.2,23.7,43.0,Heatwave
32.4,37.9,-5.4,44.7,2.3,32.3,Normal
43.3,39.2,4.1,42.3,14.6,44.1,Normal
39.2,39.5,-0.3,37.8,3.7,38.7,Normal
38.5,35.1,3.5,29.1,8.6,38.2,Normal
34.7,38.4,-3.7,28.3,4.0,35.4,Normal
40.4,35.3,5.1,27.9,21.8,40.3,Heatwave
33.6,37.7,-4.1,26.8,15.6,35.5,Normal
35.1,36.4,-1.3,34.4,22.7,35.8,Normal
34.0,36.5,-2.5,38.4,17.8,34.7,Normal
31.6,36.8,-5.1,77.7,24.3,31.6,Normal
39.4,38.1,1.3,54.7,13.7,40.3,Normal
44.0,36.7,7.3,79.3,16.7,43.7,Severe Heatwave
49.0,38.7,10.3,42.3,15.3,49.3,Severe Heatwave
38.4,37.0,1.3,47.5,13.1,37.4,Normal
40.3,35.3,4.9,39.5,21.5,41.3,Heatwave
40.7,38.9,1.8,31.0,16.8,41.0,Normal
39.2,36.4,2.7,28.6,20.4,41.2,Normal
37.0,37.2,-0.2,76.7,20.1,39.4,Normal
40.1,38.4,1.7,79.2,6.4,40.9,Normal
39.5,36.7,2.9,22.7,17.0,39.6,Normal
34.3,35.3,-1.0,29.0,6.6,33.3,Normal
37.6,36.9,0.7,45.4,15.4,38.5,Normal
40.5,39.7,0.8,31.2,17.6,40.7,Normal
42.1,38.2,3.9,41.8,24.9,42.6,Normal
35.6,38.4,-2.7,27.7,2.7,37.4,Normal
39.0,38.2,0.8,47.4,4.1,38.2,Normal
43.7,36.0,7.7,36.3,3.8,42.8,Severe Heatwave
42.2,37.1,5.1,41.1,11.2,41.9,Heatwave
44.5,38.8,5.7,25.7,20.9,45.3,Heatwave
36.6,35.5,1.1,45.7,21.4,37.1,Normal
38.5,36.4,2.1,79.0,19.0,37.6,Normal
40.9,36.4,4.5,39.7,22.6,41.6,Heatwave
43.6,37.2,6.5,72.6,9.4,42.4,Severe Heatwave
34.1,39.9,-5.8,70.6,4.0,33.2,Normal
31.7,35.3,-3.6,77.1,3.3,31.6,Normal
43.2,37.6,5.6,67.4,21.6,42.6,Heatwave
35.9,35.9,0.0,59.6,18.8,36.8,Normal
38.5,39.9,-1.4,71.4,18.1,38.8,Normal
32.2,35.6,-3.4,24.5,9.8,33.9,Normal
36.1,37.0,-0.9,47.8,10.7,35.8,Normal
34.8,38.7,-3.9,79.4,24.0,34.7,Normal
46.8,38.5,8.3,66.2,3.5,48.1,Severe Heatwave
38.0,37.1,0.9,77.7,19.8,37.9,Normal
37.5,36.7,0.8,66.8,9.1,39.0,Normal
40.0,37.0,3.1,72.5,2.9,40.6,Normal
40.7,36.3,4.4,62.4,19.1,38.3,Normal
40.3,36.0,4.3,65.6,9.6,41.5,Normal
42.2,37.4,4.8,51.4,18.6,43.1,Heatwave
35.1,36.3,-1.2,75.5,18.3,36.1,Normal
36.4,36.4,-0.0,69.5,14.3,34.5,Normal
42.0,38.3,3.7,70.6,19.9,41.3,Normal
39.0,39.8,-0.8,60.4,15.4,38.4,Normal
39.0,38.0,1.0,38.3,8.6,38.2,Normal
37.8,35.4,2.4,22.1,18.9,39.5,Normal
39.1,35.4,3.7,76.1,15.6,39.1,Normal
34.5,39.8,-5.2,55.2,2.3,34.5,Normal
40.0,36.5,3.5,37.9,22.7,40.5,Normal
35.6,35.5,0.2,28.9,14.5,36.2,Normal
41.5,38.0,3.5,69.8,22.0,38.1,Normal
41.8,38.1,3.7,70.2,22.3,41.2,Normal
44.9,38.2,6.6,68.9,12.2,43.5,Severe Heatwave
42.1,36.3,5.7,58.7,13.7,42.5,Heatwave
40.8,35.1,5.7,42.0,11.6,40.5,Heatwave
45.9,39.8,6.1,38.2,12.3,45.9,Heatwave
38.3,36.3,2.0,20.5,22.6,36.2,Normal
39.5,38.4,1.1,70.0,20.1,39.2,Normal
42.6,38.5,4.1,25.2,4.9,43.7,Normal
41.6,38.1,3.6,57.8,16.0,43.0,Normal
36.5,36.6,-0.1,50.2,24.9,37.2,Normal
38.8,36.4,2.4,51.6,15.7,37.4,Normal
38.9,38.0,0.9,75.6,20.1,40.1,Normal
37.3,39.3,-2.0,21.9,19.7,38.1,Normal
45.3,39.7,5.5,66.4,10.1,45.1,Heatwave
36.7,35.5,1.2,23.1,10.6,34.7,Normal
43.9,35.8,8.2,22.3,18.7,44.9,Severe Heatwave
35.0,39.7,-4.7,45.8,13.5,34.4,Normal
37.7,38.7,-0.9,23.8,15.1,38.1,Normal
40.5,39.4,1.1,67.3,18.4,40.6,Normal
41.0,36.0,5.0,51.8,19.9,42.5,Heatwave
40.3,37.9,2.4,21.7,8.2,40.2,Normal
40.6,38.5,2.1,22.4,5.4,40.6,Normal
35.5,38.4,-2.9,56.8,8.7,37.0,Normal
34.0,37.0,-3.0,68.4,13.7,33.3,Normal
37.2,35.1,2.1,46.3,9.9,38.0,Normal
34.1,37.9,-3.8,53.3,15.1,33.9,Normal
35.4,36.3,-0.9,68.0,3.2,34.4,Normal
40.0,37.3,2.8,56.6,13.7,40.0,Normal
37.3,39.8,-2.4,33.5,10.5,38.0,Normal
43.6,37.0,6.6,56.8,14.3,45.0,Severe Heatwave
44.5,39.2,5.3,57.7,11.7,46.0,Heatwave
31.4,35.9,-4.5,64.0,8.5,31.1,Normal
36.1,38.4,-2.3,57.3,22.8,35.1,Normal
32.9,39.9,-7.0,78.2,6.2,32.6,Normal
33.8,35.5,-1.7,31.8,17.7,32.6,Normal
38.7,35.0,3.7,77.1,23.3,38.5,Normal
36.7,37.2,-0.4,52.3,14.4,36.4,Normal
38.1,35.5,2.6,60.3,22.2,38.8,Normal
34.4,38.7,-4.3,26.0,4.9,32.2,Normal
43.4,39.6,3.8,42.8,13.4,42.6,Normal
36.2,37.2,-0.9,66.2,12.5,35.5,Normal
37.3,36.3,1.0,62.4,2.2,38.5,Normal
37.8,37.2,0.7,22.4,12.2,36.7,Normal
35.2,38.6,-3.5,52.8,10.5,35.4,Normal
32.0,35.0,-3.0,25.3,17.4,31.9,Normal
42.3,37.9,4.4,79.8,23.6,43.4,Normal
40.5,38.1,2.4,73.8,4.0,41.1,Normal
42.9,38.2,4.7,21.3,9.5,43.0,Heatwave
38.3,36.2,2.1,71.5,12.2,37.8,Normal
40.1,38.6,1.5,75.2,12.5,38.2,Normal
30.4,35.5,-5.0,41.2,19.8,30.7,Normal
36.1,36.0,0.1,63.2,12.2,36.6,Normal
40.3,39.4,0.9,46.5,2.6,38.7,Normal
46.5,38.7,7.8,59.3,18.3,45.3,Severe Heatwave
38.5,35.1,3.4,40.4,22.4,38.7,Normal
42.6,36.2,6.4,39.4,13.8,43.0,Heatwave
39.2,36.1,3.1,45.5,15.4,38.2,Normal
34.9,36.4,-1.5,28.7,5.7,34.3,Normal
37.6,36.2,1.4,69.9,7.1,35.8,Normal
37.1,35.3,1.8,40.9,7.4,38.5,Normal
35.0,37.3,-2.3,44.0,11.9,33.7,Normal
38.3,38.7,-0.3,73.6,23.3,38.9,Normal
38.3,38.0,0.3,49.8,14.0,38.3,Normal
45.0,38.4,6.6,52.7,6.4,46.3,Severe Heatwave
29.1,35.4,-6.3,77.4,8.1,28.3,Normal
45.0,39.8,5.2,73.2,10.8,45.0,Heatwave
36.9,39.2,-2.3,30.2,16.3,35.2,Normal
35.2,39.0,-3.8,48.4,12.1,33.3,Normal
44.2,39.1,5.1,78.3,11.0,44.8,Heatwave
43.2,39.7,3.6,42.3,15.0,41.4,Normal
43.1,37.7,5.4,42.3,7.6,42.9,Heatwave
39.8,36.0,3.8,31.7,3.8,40.8,Normal
46.3,38.1,8.2,26.9,2.6,47.0,Severe Heatwave
41.7,38.7,3.0,64.4,7.8,41.0,Normal
39.1,38.7,0.5,66.2,4.1,37.6,Normal
39.8,37.6,2.2,78.1,9.7,40.3,Normal
40.7,35.3,5.4,66.4,19.8,42.0,Heatwave
35.1,36.9,-1.7,34.6,18.5,34.5,Normal
38.3,39.6,-1.3,22.4,16.1,37.5,Normal
37.8,37.9,-0.1,79.1,21.6,37.3,Normal
31.3,37.7,-6.4,40.4,8.5,31.9,Normal
37.8,36.3,1.5,38.7,22.4,39.1,Normal
31.2,36.8,-5.6,74.4,11.2,30.0,Normal
40.7,39.5,1.2,55.1,11.2,39.2,Normal
42.4,38.3,4.0,32.9,11.3,44.7,Normal
38.3,38.9,-0.7,73.3,4.3,38.1,Normal
44.1,37.3,6.9,79.6,24.4,44.4,Severe Heatwave
34.0,38.2,-4.1,25.2,5.2,33.3,Normal
41.4,36.2,5.2,71.7,9.8,41.9,Heatwave
41.9,38.5,3.4,43.4,9.3,42.9,Normal
32.1,37.1,-5.0,51.4,3.7,32.4,Normal
47.7,37.2,10.5,74.9,5.5,49.4,Severe Heatwave
39.0,38.2,0.8,78.4,3.0,38.7,Normal
37.6,39.7,-2.1,35.7,8.7,37.3,Normal
31.4,35.3,-3.9,32.8,21.9,31.6,Normal
39.4,39.1,0.2,24.8,9.8,39.8,Normal
37.0,36.5,0.6,53.7,4.8,37.2,Normal
38.6,37.2,1.4,20.8,16.9,37.3,Normal
35.1,35.1,-0.0,44.7,24.9,35.4,Normal
39.7,36.5,3.2,24.4,7.3,39.3,Normal
37.2,37.5,-0.4,44.3,8.4,36.6,Normal
29.5,35.3,-5.8,22.4,24.4,29.5,Normal
37.9,37.5,0.5,70.1,6.1,37.0,Normal
32.3,39.6,-7.3,32.6,13.8,31.2,Normal
37.8,35.5,2.2,39.7,7.5,35.1,Normal
36.4,38.8,-2.4,72.2,23.4,38.1,Normal
38.6,37.0,1.6,64.8,24.6,39.2,Normal
43.9,38.3,5.6,33.1,20.7,43.8,Heatwave
34.0,36.3,-2.3,24.3,9.2,33.3,Normal
40.5,35.8,4.7,62.9,11.3,37.6,Heatwave
35.3,35.8,-0.5,43.4,7.6,34.6,Normal
42.5,35.4,7.1,66.0,22.5,43.2,Severe Heatwave
35.7,35.9,-0.3,46.7,23.0,36.6,Normal
36.4,38.3,-1.9,40.8,11.6,37.0,Normal
42.8,39.4,3.4,47.1,17.1,43.0,Normal
38.5,39.1,-0.5,64.9,5.8,39.8,Normal
36.5,38.4,-1.9,74.1,12.0,36.2,Normal
34.9,35.6,-0.7,23.0,16.5,36.0,Normal
37.3,36.4,0.8,51.4,10.9,36.9,Normal
42.2,36.5,5.7,22.0,10.2,41.4,Heatwave
30.5,36.2,-5.8,48.1,2.0,29.5,Normal
38.7,37.6,1.1,73.1,20.5,37.6,Normal
40.9,37.7,3.2,41.7,22.5,41.5,Normal
38.5,36.8,1.7,75.9,24.3,37.7,Normal
42.4,36.8,5.6,57.8,18.5,41.3,Heatwave
39.9,39.1,0.7,76.0,14.6,40.6,Normal
39.3,38.9,0.4,65.4,8.2,39.6,Normal
39.6,36.5,3.1,26.2,25.0,40.6,Normal
40.9,39.6,1.3,33.9,15.6,41.4,Normal
39.4,39.8,-0.4,43.7,17.7,38.6,Normal
39.4,36.6,2.8,30.2,17.7,39.5,Normal
35.5,36.8,-1.3,49.7,21.4,35.6,Normal
36.4,37.5,-1.1,48.3,2.2,35.5,Normal
38.9,39.7,-0.8,77.4,7.1,37.8,Normal
45.1,39.4,5.7,46.0,17.3,44.4,Heatwave
25.2,35.5,-10.3,67.1,22.6,27.3,Normal
39.3,37.0,2.4,76.5,17.8,38.9,Normal
38.9,37.8,1.1,72.6,11.5,40.1,Normal
32.6,37.5,-4.9,32.5,10.3,32.2,Normal
38.1,36.0,2.1,49.8,19.0,38.9,Normal
42.0,39.3,2.7,40.9,19.0,42.9,Normal
41.4,38.4,3.1,44.0,16.0,42.4,Normal
30.9,39.2,-8.3,41.6,8.7,31.3,Normal
45.1,39.3,5.8,69.6,23.3,46.5,Heatwave
37.2,38.7,-1.6,47.1,14.7,37.5,Normal
40.6,37.2,3.4,51.4,20.2,42.3,Normal
41.6,38.1,3.6,78.9,6.9,40.0,Normal
33.7,35.8,-2.1,23.6,9.9,34.1,Normal
41.7,38.4,3.3,49.3,22.1,42.0,Normal
35.5,35.9,-0.3,66.4,3.2,34.6,Normal
32.2,38.5,-6.2,29.1,13.8,32.8,Normal
41.2,36.1,5.1,56.7,13.1,39.7,Heatwave
33.9,35.6,-1.7,34.4,19.3,33.2,Normal
33.8,35.8,-2.0,72.0,8.5,31.8,Normal
34.6,35.0,-0.4,39.6,7.0,36.2,Normal
40.5,38.6,2.0,39.7,23.3,40.3,Normal
39.5,38.7,0.8,55.9,15.1,41.6,Normal
40.5,37.6,2.9,31.0,4.4,41.3,Normal
32.1,35.8,-3.7,37.1,6.4,32.6,Normal
33.8,35.4,-1.6,45.0,25.0,33.2,Normal
35.7,35.1,0.6,41.2,6.5,34.6,Normal
43.5,35.8,7.6,51.5,16.0,44.0,Severe Heatwave
40.1,39.5,0.6,56.0,11.7,40.0,Normal
41.0,36.2,4.8,54.0,22.4,39.7,Heatwave
37.9,36.8,1.1,59.3,19.4,36.4,Normal
34.8,35.5,-0.7,38.5,15.7,33.9,Normal
36.2,36.1,0.1,27.6,2.2,38.1,Normal
38.0,37.6,0.4,65.6,22.2,40.2,Normal
41.2,38.0,3.1,71.0,12.2,41.4,Normal
42.0,36.2,5.8,35.4,23.4,42.2,Heatwave
37.5,35.3,2.3,44.4,13.4,37.2,Normal
42.1,37.0,5.2,49.9,18.0,41.2,Heatwave
33.8,36.2,-2.4,52.0,3.6,35.2,Normal
35.6,36.1,-0.5,59.6,19.1,37.5,Normal
38.3,39.8,-1.5,22.5,9.8,37.4,Normal
40.2,38.1,2.1,63.3,10.1,40.1,Normal
37.5,37.8,-0.3,23.7,4.7,37.1,Normal
40.6,37.1,3.6,48.1,5.4,40.2,Normal
34.9,37.1,-2.3,69.7,6.3,36.1,Normal
38.9,37.7,1.2,47.1,9.5,37.5,Normal
41.9,38.5,3.4,28.9,22.5,42.4,Normal
32.3,38.5,-6.2,79.1,10.5,33.0,Normal
44.3,35.9,8.4,73.4,18.7,44.1,Severe Heatwave
37.5,37.5,0.0,66.3,3.9,38.4,Normal
31.0,37.1,-6.1,44.7,15.6,31.1,Normal
40.9,39.4,1.6,31.0,13.1,42.1,Normal
39.3,38.2,1.1,76.5,24.5,37.8,Normal
38.4,37.7,0.7,51.9,21.5,38.0,Normal
40.0,35.6,4.5,71.1,12.5,40.0,Normal
41.6,38.0,3.6,40.5,19.8,39.0,Normal
37.6,35.6,2.0,40.1,6.4,36.5,Normal
39.3,36.7,2.6,79.1,14.9,38.4,Normal
36.3,35.7,0.6,51.3,3.7,37.3,Normal
45.7,38.5,7.2,28.4,10.0,45.0,Severe Heatwave
31.9,36.0,-4.2,33.2,7.2,31.0,Normal
38.4,37.0,1.5,48.9,18.5,39.3,Normal
40.7,39.5,1.2,22.5,13.3,39.1,Normal
39.9,36.0,3.8,47.8,19.3,37.8,Normal
35.6,37.5,-2.0,45.1,13.9,35.2,Normal
32.0,37.1,-5.1,66.8,4.0,30.5,Normal
36.6,35.1,1.5,41.3,18.9,35.2,Normal
40.9,39.0,2.0,79.0,21.2,41.5,Normal
41.6,35.3,6.2,30.8,22.8,42.4,Heatwave
33.9,37.4,-3.4,55.5,15.2,34.7,Normal
42.8,37.8,5.0,25.4,19.3,44.0,Heatwave
47.4,38.1,9.3,64.0,19.3,48.7,Severe Heatwave
38.1,38.4,-0.3,79.7,5.6,36.0,Normal
32.7,36.3,-3.5,69.1,5.8,33.2,Normal
34.6,35.0,-0.4,53.3,3.6,34.1,Normal
39.7,38.6,1.0,49.1,9.4,38.9,Normal
40.7,37.7,3.0,70.1,12.9,41.2,Normal
38.1,39.2,-1.1,76.2,25.0,36.4,Normal
45.6,39.1,6.4,79.4,11.9,43.8,Severe Heatwave
36.3,39.2,-2.9,43.8,18.7,36.9,Normal
32.3,37.4,-5.1,79.5,17.9,32.8,Normal
41.5,36.7,4.9,29.4,6.7,41.7,Heatwave
32.0,39.0,-7.0,35.2,3.3,31.1,Normal
37.5,37.3,0.3,25.3,14.6,38.3,Normal
47.8,35.9,11.9,36.3,18.1,48.5,Severe Heatwave
40.2,39.3,1.0,66.1,25.0,40.3,Normal
36.5,39.4,-2.9,71.2,10.2,35.3,Normal
38.1,37.3,0.8,66.7,22.6,37.7,Normal
36.2,35.4,0.8,57.9,10.8,37.0,Normal
38.5,36.9,1.6,50.8,17.9,39.8,Normal
42.3,39.0,3.3,62.5,15.8,42.0,Normal
36.9,39.5,-2.6,43.5,3.2,36.6,Normal
42.9,36.0,6.9,70.5,3.8,42.8,Severe Heatwave
37.2,35.3,1.9,60.6,2.5,37.5,Normal
42.9,39.4,3.5,61.9,10.5,42.3,Normal
35.7,36.9,-1.2,52.2,19.2,32.9,Normal
43.2,37.7,5.5,73.1,6.0,44.4,Heatwave
39.9,39.8,0.1,35.1,15.9,41.7,Normal
37.3,35.3,2.0,42.9,8.6,36.7,Normal
36.0,38.2,-2.3,66.7,20.3,34.9,Normal
32.9,35.4,-2.5,49.6,20.4,32.7,Normal
40.3,36.9,3.4,73.4,19.8,40.1,Normal
38.5,39.0,-0.6,40.8,14.1,39.5,Normal
35.2,37.2,-2.0,42.2,8.5,35.2,Normal
38.7,40.0,-1.3,73.3,20.6,37.9,Normal
41.2,37.8,3.4,47.9,6.3,39.9,Normal
35.4,36.6,-1.2,51.0,8.7,36.3,Normal
36.7,36.1,0.6,40.0,6.2,37.3,Normal
37.8,36.8,1.1,36.6,17.5,38.9,Normal
31.2,36.9,-5.7,59.4,17.8,30.2,Normal
31.2,35.3,-4.1,27.2,17.0,33.0,Normal
39.0,36.8,2.2,72.8,11.6,37.3,Normal
35.7,37.3,-1.6,66.8,4.3,36.5,Normal
43.3,38.6,4.7,31.4,23.0,41.4,Heatwave
42.7,38.3,4.4,61.6,13.7,41.9,Normal
42.1,38.5,3.5,56.2,11.4,43.6,Normal
42.4,35.0,7.4,31.1,15.5,43.2,Severe Heatwave
36.8,36.1,0.7,36.4,6.4,36.3,Normal
41.6,38.3,3.3,44.5,5.0,41.1,Normal
36.4,37.4,-1.0,62.0,11.3,36.5,Normal
44.6,35.0,9.6,58.3,7.2,45.1,Severe Heatwave
47.0,39.0,7.9,51.9,7.6,48.2,Severe Heatwave
39.9,38.9,1.0,66.1,22.5,39.4,Normal
40.1,37.7,2.4,65.5,14.2,38.5,Normal
41.1,35.3,5.8,57.1,13.1,41.2,Heatwave
39.3,38.8,0.5,67.2,17.9,38.9,Normal
36.6,37.9,-1.3,40.1,23.9,35.3,Normal
43.0,38.9,4.1,72.9,4.6,43.3,Normal
40.0,38.8,1.3,56.9,21.2,39.8,Normal
40.7,39.0,1.6,69.3,15.4,41.0,Normal
35.7,37.6,-1.9,52.8,5.4,34.8,Normal
30.7,35.7,-5.0,33.1,8.8,31.2,Normal
40.2,38.4,1.8,52.5,13.1,38.9,Normal
42.3,38.1,4.2,42.3,17.9,41.4,Normal
38.9,38.7,0.2,61.8,7.6,38.7,Normal
41.9,35.8,6.0,48.5,14.3,43.6,Heatwave
34.5,36.0,-1.5,70.2,17.7,35.3,Normal
36.8,39.5,-2.7,60.7,12.3,37.8,Normal
39.5,38.7,0.8,61.1,21.8,40.9,Normal
40.3,39.5,0.7,33.0,22.0,43.9,Normal
42.5,38.8,3.7,79.1,12.8,42.5,Normal
36.3,38.0,-1.7,70.5,24.4,37.7,Normal
44.1,38.3,5.8,67.3,3.7,45.1,Heatwave
47.3,39.4,7.9,39.8,2.1,48.3,Severe Heatwave
38.8,37.9,0.9,52.1,10.8,40.5,Normal
43.5,38.2,5.4,28.2,15.8,43.1,Heatwave
33.1,35.8,-2.7,52.3,16.5,32.6,Normal
42.1,37.4,4.8,28.8,13.0,42.5,Heatwave
43.2,38.6,4.7,53.2,4.9,43.1,Heatwave
40.4,36.4,4.0,58.9,5.9,40.7,Normal
37.0,36.0,0.9,43.4,21.6,38.5,Normal
27.2,36.6,-9.3,49.9,22.0,26.8,Normal
35.0,36.2,-1.2,72.5,17.5,34.7,Normal
34.9,36.1,-1.2,26.5,17.3,35.1,Normal
34.7,37.1,-2.4,67.5,15.7,34.5,Normal
41.0,39.5,1.4,30.2,6.7,39.1,Normal
37.1,37.5,-0.5,22.2,11.8,36.5,Normal
34.1,35.9,-1.9,31.1,18.0,34.7,Normal
32.7,35.4,-2.7,65.9,14.4,34.1,Normal
37.0,38.5,-1.5,44.3,2.4,35.8,Normal
41.8,36.9,4.9,72.4,23.9,40.7,Heatwave
37.8,39.1,-1.3,51.5,21.4,37.8,Normal
37.5,38.3,-0.8,21.3,8.0,35.4,Normal
38.4,39.0,-0.6,63.0,16.2,37.9,Normal
38.5,36.4,2.2,26.6,23.2,36.8,Normal
41.1,38.5,2.6,67.4,4.2,42.4,Normal
26.7,36.3,-9.7,30.1,13.6,25.9,Normal
44.3,39.7,4.6,40.7,12.5,45.9,Heatwave
44.2,38.2,6.0,65.7,11.4,45.3,Heatwave
33.9,36.6,-2.7,77.3,21.2,33.3,Normal
33.9,36.3,-2.4,42.3,10.8,32.9,Normal
35.4,36.0,-0.6,69.8,3.5,35.2,Normal
36.8,38.5,-1.6,31.4,3.5,36.7,Normal
37.9,36.1,1.8,68.4,3.0,38.2,Normal
32.2,38.0,-5.8,59.4,11.4,31.4,Normal
33.4,36.3,-2.9,31.6,18.5,34.2,Normal
44.7,38.3,6.4,38.2,6.7,45.0,Heatwave
36.8,39.1,-2.2,27.9,16.9,36.5,Normal
44.2,38.9,5.4,43.0,17.8,43.5,Heatwave
41.0,38.8,2.2,32.2,7.9,40.9,Normal
30.6,35.9,-5.3,58.6,15.8,29.8,Normal
38.7,35.4,3.2,79.7,17.8,38.7,Normal
39.1,38.5,0.6,20.7,12.7,39.2,Normal
36.2,36.8,-0.6,52.5,9.7,36.5,Normal
39.0,37.2,1.9,54.4,16.2,40.8,Normal
37.8,35.2,2.7,74.9,24.5,37.7,Normal
39.8,36.3,3.5,50.4,11.8,40.8,Normal
40.3,35.2,5.1,52.6,11.0,40.5,Heatwave
41.8,39.4,2.4,48.3,12.7,41.6,Normal
32.4,36.2,-3.8,36.1,3.8,32.3,Normal
37.1,37.8,-0.7,23.4,14.7,37.1,Normal
46.5,35.2,11.3,44.5,9.6,46.8,Severe Heatwave
41.9,38.3,3.5,23.2,4.8,40.9,Normal
45.9,36.6,9.3,53.0,12.7,44.4,Severe Heatwave
45.4,39.5,5.9,38.4,2.1,46.0,Heatwave
41.3,39.4,1.8,52.0,11.2,42.2,Normal
38.7,36.6,2.1,28.1,4.4,39.4,Normal
40.4,39.5,0.9,76.0,2.6,40.5,Normal
34.9,40.0,-5.1,73.7,21.0,35.7,Normal
40.2,39.1,1.1,31.4,23.1,40.9,Normal
44.5,39.2,5.2,40.6,6.8,45.2,Heatwave
35.1,36.2,-1.1,56.8,14.4,34.3,Normal
40.3,37.9,2.4,25.7,8.4,39.2,Normal
39.3,35.3,4.0,41.3,13.4,38.9,Normal
33.3,35.5,-2.2,35.1,12.0,33.3,Normal
39.4,40.0,-0.6,74.9,8.2,39.2,Normal
34.1,36.6,-2.6,71.2,18.1,32.2,Normal
36.9,38.7,-1.9,54.8,4.9,38.6,Normal
35.5,39.0,-3.5,51.2,3.2,35.3,Normal
37.1,39.3,-2.2,75.8,19.7,37.3,Normal
46.0,40.0,6.0,75.9,17.3,47.2,Heatwave
34.0,36.2,-2.2,78.2,13.5,31.7,Normal
36.6,35.2,1.4,27.5,12.8,36.1,Normal
36.3,37.1,-0.8,29.6,13.4,35.9,Normal
40.8,35.7,5.1,60.6,12.1,40.4,Heatwave
40.7,35.1,5.6,52.5,11.0,40.5,Heatwave
40.8,36.8,4.0,21.1,13.5,42.3,Normal
41.0,38.9,2.1,23.7,14.2,41.7,Normal
38.0,37.8,0.2,73.3,17.9,39.0,Normal
33.4,36.6,-3.2,72.1,18.4,33.4,Normal
46.1,38.3,7.8,41.4,10.7,44.7,Severe Heatwave
34.5,36.2,-1.7,73.5,11.5,32.4,Normal
38.4,35.1,3.3,55.6,10.6,36.9,Normal
43.5,38.8,4.7,68.4,14.3,43.9,Heatwave
37.2,38.1,-0.9,45.6,12.4,37.2,Normal
43.4,38.8,4.6,26.8,22.5,43.2,Heatwave
38.9,35.2,3.7,46.0,18.0,38.5,Normal
46.2,39.2,7.0,47.4,22.7,48.2,Severe Heatwave
37.5,38.1,-0.6,53.1,18.3,36.6,Normal
34.3,37.8,-3.5,26.3,24.3,35.2,Normal
37.4,38.1,-0.8,79.5,16.6,37.4,Normal
41.1,39.3,1.7,34.6,24.2,41.0,Normal
39.1,37.9,1.2,31.9,5.6,40.3,Normal
37.5,37.9,-0.4,51.6,3.2,39.0,Normal
34.3,40.0,-5.7,52.2,15.3,34.0,Normal
41.4,38.8,2.6,46.4,24.6,42.2,Normal
45.1,37.2,7.9,66.3,11.6,45.5,Severe Heatwave
41.2,38.5,2.6,51.0,6.9,41.2,Normal
40.1,36.9,3.1,56.6,14.0,40.3,Normal
39.1,36.1,3.0,63.4,16.9,38.5,Normal
40.4,38.0,2.4,21.5,9.2,40.1,Normal
43.9,39.6,4.3,54.2,18.4,43.3,Normal
42.0,39.6,2.4,73.1,24.4,42.9,Normal
36.6,36.7,-0.1,21.0,22.6,36.5,Normal
35.9,37.6,-1.8,44.3,8.7,34.6,Normal
36.2,36.1,0.1,75.6,9.5,35.5,Normal
42.1,40.0,2.1,41.2,10.5,38.9,Normal
39.8,39.9,-0.1,47.5,11.1,39.3,Normal
40.3,38.2,2.1,78.9,4.3,40.4,Normal
41.6,39.0,2.5,32.0,19.5,41.4,Normal
42.5,38.6,3.9,23.9,10.4,44.5,Normal
43.5,38.0,5.5,71.6,22.2,44.0,Heatwave
36.5,35.3,1.3,72.1,23.3,37.1,Normal
33.7,37.3,-3.6,48.3,2.6,32.1,Normal
38.2,38.4,-0.2,50.9,24.7,37.8,Normal
39.5,38.4,1.2,70.1,18.3,39.1,Normal
